Ticker;Date;NaN;Close;Price;Open;Last;MA 10;Ownership;Buy;Sell;Cashflow
Mofid.Gold.ETF;11/07/2020;20200711;36111.00;36111;35259.00;35200.00;30871,18182;yes;no;no;-22.841.020
Mofid.Gold.ETF;12/07/2020;20200712;35243.00;35243;36111.00;35200.00;31808,90909;yes;no;no;-22.841.020
Mofid.Gold.ETF;13/07/2020;20200713;36579.00;36579;35243.00;36620.00;32767,81818;yes;no;no;-22.841.020
Mofid.Gold.ETF;14/07/2020;20200714;35822.00;35822;36579.00;35820.00;33629;yes;no;no;-22.841.020
Mofid.Gold.ETF;15/07/2020;20200715;35218.00;35218;35822.00;35800.00;34301,72727;yes;no;no;-22.841.020
Mofid.Gold.ETF;18/07/2020;20200718;36427.00;36427;35218.00;36480.00;34998,81818;yes;no;no;-22.841.020
Mofid.Gold.ETF;19/07/2020;20200719;36482.00;36482;36427.00;36000.00;35558,63636;yes;no;no;-22.841.020
Mofid.Gold.ETF;20/07/2020;20200720;33002.00;33002;36482.00;32600.00;35433,63636;yes;no;yes;33.002.000
Mofid.Gold.ETF;21/07/2020;20200721;30891.00;30891;33002.00;31450.00;34971,72727;no;no;no;33.002.000
Mofid.Gold.ETF;22/07/2020;20200722;31971.00;31971;30891.00;31949.00;34818,63636;no;no;no;33.002.000
Mofid.Gold.ETF;25/07/2020;20200725;33727.00;33727;31971.00;33200.00;34679,36364;no;no;no;33.002.000
Mofid.Gold.ETF;26/07/2020;20200726;34786.00;34786;33727.00;34880.00;34558,90909;no;yes;no;-34.786.020
Mofid.Gold.ETF;27/07/2020;20200727;35542.00;35542;34786.00;35448.00;34586,09091;yes;no;no;-34.786.020
Mofid.Gold.ETF;28/07/2020;20200728;35247.00;35247;35542.00;35152.00;34465;yes;no;no;-34.786.020
Mofid.Gold.ETF;29/07/2020;20200729;34940.00;34940;35247.00;34580.00;34384,81818;yes;no;no;-34.786.020
Mofid.Gold.ETF;01/08/2020;20200801;34703.00;34703;34940.00;34747.00;34338;yes;no;no;-34.786.020
Mofid.Gold.ETF;02/08/2020;20200802;33656.00;33656;34703.00;33650.00;34086,09091;yes;no;yes;33.656.000
Mofid.Gold.ETF;03/08/2020;20200803;33941.00;33941;33656.00;33955.00;33855,09091;no;yes;no;-33.941.020
Mofid.Gold.ETF;04/08/2020;20200804;33652.00;33652;33941.00;33430.00;33914,18182;yes;no;yes;33.652.000
Mofid.Gold.ETF;05/08/2020;20200805;34008.00;34008;33652.00;33959.00;34197,54545;no;no;no;33.652.000
Mofid.Gold.ETF;09/08/2020;20200809;30244.00;30244;34008.00;29015.00;34040,54545;no;no;no;33.652.000
Mofid.Gold.ETF;10/08/2020;20200810;30625.00;30625;30244.00;31350.00;33758,54545;no;no;no;33.652.000
Mofid.Gold.ETF;11/08/2020;20200811;31829.00;31829;30625.00;31750.00;33489,72727;no;no;no;33.652.000
Mofid.Gold.ETF;12/08/2020;20200812;30497.00;30497;31829.00;30600.00;33031,09091;no;no;no;33.652.000
Mofid.Gold.ETF;15/08/2020;20200815;29262.00;29262;30497.00;29200.00;32487;no;no;no;33.652.000
Mofid.Gold.ETF;16/08/2020;20200816;29677.00;29677;29262.00;30110.00;32008,54545;no;no;no;33.652.000
Mofid.Gold.ETF;17/08/2020;20200817;31977.00;31977;29677.00;32181.00;31760,72727;no;yes;no;-31.977.020
Mofid.Gold.ETF;18/08/2020;20200818;31956.00;31956;31977.00;31990.00;31606,18182;yes;no;no;-31.977.020
Mofid.Gold.ETF;19/08/2020;20200819;31104.00;31104;31956.00;31299.00;31348,27273;yes;no;yes;31.104.000
Mofid.Gold.ETF;22/08/2020;20200822;30173.00;30173;31104.00;30167.00;31032;no;no;no;31.104.000
Mofid.Gold.ETF;23/08/2020;20200823;30753.00;30753;30173.00;30486.00;30736,09091;no;yes;no;-30.753.020
Mofid.Gold.ETF;24/08/2020;20200824;30490.00;30490;30753.00;30460.00;30758,45455;yes;no;yes;30.490.000
Mofid.Gold.ETF;25/08/2020;20200825;31125.00;31125;30490.00;30790.00;30803,90909;no;yes;no;-31.125.020
Mofid.Gold.ETF;26/08/2020;20200826;31563.00;31563;31125.00;31900.00;30779,72727;yes;no;no;-31.125.020
Mofid.Gold.ETF;31/08/2020;20200831;32815.00;32815;31563.00;33000.00;30990,45455;yes;no;no;-31.125.020
Mofid.Gold.ETF;01/09/2020;20200901;35936.00;35936;32815.00;36096.00;31597,18182;yes;no;no;-31.125.020
Mofid.Gold.ETF;02/09/2020;20200902;36824.00;36824;35936.00;36730.00;32246,90909;yes;no;no;-31.125.020
Mofid.Gold.ETF;05/09/2020;20200905;35865.00;35865;36824.00;35200.00;32600,36364;yes;no;no;-31.125.020
Mofid.Gold.ETF;06/09/2020;20200906;37153.00;37153;35865.00;36995.00;33072,81818;yes;no;no;-31.125.020
Mofid.Gold.ETF;07/09/2020;20200907;36646.00;36646;37153.00;36301.00;33576,63636;yes;no;no;-31.125.020
Mofid.Gold.ETF;08/09/2020;20200908;39207.00;39207;36646.00;39700.00;34397,90909;yes;no;no;-31.125.020
Mofid.Gold.ETF;09/09/2020;20200909;39247.00;39247;39207.00;38960.00;35170,09091;yes;no;no;-31.125.020
Mofid.Gold.ETF;12/09/2020;20200912;40924.00;40924;39247.00;40998.00;36118,63636;yes;no;no;-31.125.020
Mofid.Gold.ETF;13/09/2020;20200913;43692.00;43692;40924.00;44697.00;37261,09091;yes;no;no;-31.125.020
Mofid.Gold.ETF;14/09/2020;20200914;46765.00;46765;43692.00;47249.00;38643,09091;yes;no;no;-31.125.020
Mofid.Gold.ETF;15/09/2020;20200915;43549.00;43549;46765.00;42089.00;39618,90909;yes;no;no;-31.125.020
Mofid.Gold.ETF;16/09/2020;20200916;41644.00;41644;43549.00;40700.00;40137,81818;yes;no;no;-31.125.020
Mofid.Gold.ETF;19/09/2020;20200919;38122.00;38122;41644.00;37519.00;40255,81818;yes;no;yes;38.122.000
Mofid.Gold.ETF;20/09/2020;20200920;39811.00;39811;38122.00;39450.00;40614,54545;no;no;no;38.122.000
Mofid.Gold.ETF;21/09/2020;20200921;36671.00;36671;39811.00;36200.00;40570,72727;no;no;no;38.122.000
Mofid.Gold.ETF;22/09/2020;20200922;36814.00;36814;36671.00;37120.00;40586;no;no;no;38.122.000
Mofid.Gold.ETF;23/09/2020;20200923;38647.00;38647;36814.00;39196.00;40535,09091;no;no;no;38.122.000
Mofid.Gold.ETF;26/09/2020;20200926;40451.00;40451;38647.00;39313.00;40644,54545;no;no;no;38.122.000
Mofid.Gold.ETF;27/09/2020;20200927;38485.00;38485;40451.00;38460.00;40422,81818;no;no;no;38.122.000
Mofid.Gold.ETF;28/09/2020;20200928;37530.00;37530;38485.00;37200.00;39862,63636;no;no;no;38.122.000
Mofid.Gold.ETF;29/09/2020;20200929;37911.00;37911;37530.00;37950.00;39057,72727;no;no;no;38.122.000
Mofid.Gold.ETF;30/09/2020;20200930;39624.00;39624;37911.00;39647.00;38700,90909;no;yes;no;-39.624.020
Mofid.Gold.ETF;03/10/2020;20201003;38369.00;38369;39624.00;37600.00;38403,18182;yes;no;yes;38.369.000
Mofid.Gold.ETF;04/10/2020;20201004;34656.00;34656;38369.00;34533.00;38088,09091;no;no;no;38.369.000
Mofid.Gold.ETF;05/10/2020;20201005;36397.00;36397;34656.00;35980.00;37777,72727;no;no;no;38.369.000
Mofid.Gold.ETF;06/10/2020;20201006;37367.00;37367;36397.00;36969.00;37841;no;no;no;38.369.000
Mofid.Gold.ETF;07/10/2020;20201007;36020.00;36020;37367.00;35903.00;37768,81818;no;no;no;38.369.000
Mofid.Gold.ETF;10/10/2020;20201010;38691.00;38691;36020.00;38941.00;37772,81818;no;yes;no;-38.691.020
Mofid.Gold.ETF;11/10/2020;20201011;40666.00;40666;38691.00;39800.00;37792,36364;yes;no;no;-38.691.020
Mofid.Gold.ETF;12/10/2020;20201012;39220.00;39220;40666.00;39738.00;37859,18182;yes;no;no;-38.691.020
Mofid.Gold.ETF;13/10/2020;20201013;40395.00;40395;39220.00;40290.00;38119,63636;yes;no;no;-38.691.020
Mofid.Gold.ETF;14/10/2020;20201014;38952.00;38952;40395.00;38822.00;38214,27273;yes;no;no;-38.691.020
Mofid.Gold.ETF;18/10/2020;20201018;37359.00;37359;38952.00;37150.00;38008,36364;yes;no;yes;37.359.000
Mofid.Gold.ETF;19/10/2020;20201019;34898.00;34898;37359.00;34900.00;37692,81818;no;no;no;37.359.000
Mofid.Gold.ETF;20/10/2020;20201020;31636.00;31636;34898.00;31430.00;37418,27273;no;no;no;37.359.000
Mofid.Gold.ETF;21/10/2020;20201021;32608.00;32608;31636.00;33299.00;37073,81818;no;no;no;37.359.000
Mofid.Gold.ETF;24/10/2020;20201024;33413.00;33413;32608.00;33745.00;36714,36364;no;no;no;37.359.000
Mofid.Gold.ETF;26/10/2020;20201026;31750.00;31750;33413.00;31910.00;36326,18182;no;no;no;37.359.000
Mofid.Gold.ETF;27/10/2020;20201027;32346.00;32346;31750.00;32320.00;35749,36364;no;no;no;37.359.000
Mofid.Gold.ETF;28/10/2020;20201028;31638.00;31638;32346.00;31556.00;34928,63636;no;no;no;37.359.000
Mofid.Gold.ETF;31/10/2020;20201031;30020.00;30020;31638.00;29799.00;34092,27273;no;no;no;37.359.000
Mofid.Gold.ETF;01/11/2020;20201101;30819.00;30819;30020.00;30943.00;33221,72727;no;no;no;37.359.000
Mofid.Gold.ETF;02/11/2020;20201102;33609.00;33609;30819.00;33900.00;32736;no;yes;no;-33.609.020
Mofid.Gold.ETF;04/11/2020;20201104;36969.00;36969;33609.00;36969.00;32700,54545;yes;no;no;-33.609.020
Mofid.Gold.ETF;07/11/2020;20201107;33273.00;33273;36969.00;33273.00;32552,81818;yes;no;no;-33.609.020
Mofid.Gold.ETF;08/11/2020;20201108;30274.00;30274;33273.00;30670.00;32429;yes;no;yes;30.274.000
Mofid.Gold.ETF;09/11/2020;20201109;32904.00;32904;30274.00;32650.00;32455,90909;no;yes;no;-32.904.020
Mofid.Gold.ETF;10/11/2020;20201110;32855.00;32855;32904.00;32450.00;32405,18182;yes;no;no;-32.904.020
Mofid.Gold.ETF;11/11/2020;20201111;32485.00;32485;32855.00;32597.00;32472;yes;no;no;-32.904.020
Mofid.Gold.ETF;14/11/2020;20201114;32139.00;32139;32485.00;31553.00;32453,18182;yes;no;yes;32.139.000
Mofid.Gold.ETF;15/11/2020;20201115;30466.00;30466;32139.00;30540.00;32346,63636;no;no;no;32.139.000
Mofid.Gold.ETF;16/11/2020;20201116;30843.00;30843;30466.00;31236.00;32421,45455;no;no;no;32.139.000
Mofid.Gold.ETF;17/11/2020;20201117;30410.00;30410;30843.00;30170.00;32384,27273;no;no;no;32.139.000
Mofid.Gold.ETF;18/11/2020;20201118;29486.00;29486;30410.00;29300.00;32009,45455;no;no;no;32.139.000
Mofid.Gold.ETF;21/11/2020;20201121;30185.00;30185;29486.00;29861.00;31392,72727;no;no;no;32.139.000
Mofid.Gold.ETF;22/11/2020;20201122;29141.00;29141;30185.00;29072.00;31017,09091;no;no;no;32.139.000
Mofid.Gold.ETF;23/11/2020;20201123;29402.00;29402;29141.00;29350.00;30937,81818;no;no;no;32.139.000
Mofid.Gold.ETF;24/11/2020;20201124;27963.00;27963;29402.00;27870.00;30488,63636;no;no;no;32.139.000
Mofid.Gold.ETF;25/11/2020;20201125;27222.00;27222;27963.00;27160.00;29976,54545;no;no;no;32.139.000
Mofid.Gold.ETF;28/11/2020;20201128;26754.00;26754;27222.00;26640.00;29455,54545;no;no;no;32.139.000
Mofid.Gold.ETF;29/11/2020;20201129;26593.00;26593;26754.00;26850.00;28951,36364;no;no;no;32.139.000
Mofid.Gold.ETF;30/11/2020;20201130;28060.00;28060;26593.00;28500.00;28732,63636;no;no;no;32.139.000
Mofid.Gold.ETF;01/12/2020;20201201;29437.00;29437;28060.00;29300.00;28604,81818;no;yes;no;-29.437.020
Mofid.Gold.ETF;02/12/2020;20201202;28557.00;28557;29437.00;28499.00;28436,36364;yes;no;no;-29.437.020
Mofid.Gold.ETF;05/12/2020;20201205;28841.00;28841;28557.00;28633.00;28377,72727;yes;no;no;-29.437.020
Mofid.Gold.ETF;06/12/2020;20201206;29358.00;29358;28841.00;29621.00;28302,54545;yes;no;no;-29.437.020
Mofid.Gold.ETF;07/12/2020;20201207;30099.00;30099;29358.00;29999.00;28389,63636;yes;no;no;-29.437.020
Mofid.Gold.ETF;08/12/2020;20201208;30925.00;30925;30099.00;30624.00;28528,09091;yes;no;no;-29.437.020
Mofid.Gold.ETF;09/12/2020;20201209;31594.00;31594;30925.00;31698.00;28858,18182;yes;no;no;-29.437.020
Mofid.Gold.ETF;12/12/2020;20201212;30572.00;30572;31594.00;30370.00;29162,72727;yes;no;no;-29.437.020
Mofid.Gold.ETF;13/12/2020;20201213;29231.00;29231;30572.00;29150.00;29387,90909;yes;no;yes;29.231.000
Mofid.Gold.ETF;14/12/2020;20201214;28757.00;28757;29231.00;29005.00;29584,63636;no;no;no;29.231.000
Mofid.Gold.ETF;15/12/2020;20201215;29822.00;29822;28757.00;29520.00;29744,81818;no;yes;no;-29.822.020
Mofid.Gold.ETF;16/12/2020;20201216;29474.00;29474;29822.00;29319.00;29748,18182;yes;no;yes;29.474.000
Mofid.Gold.ETF;19/12/2020;20201219;28995.00;28995;29474.00;29030.00;29788;no;no;no;29.474.000
Mofid.Gold.ETF;20/12/2020;20201220;28811.00;28811;28995.00;28800.00;29785,27273;no;no;no;29.474.000
Mofid.Gold.ETF;21/12/2020;20201221;28965.00;28965;28811.00;28771.00;29749,54545;no;no;no;29.474.000
Mofid.Gold.ETF;22/12/2020;20201222;28756.00;28756;28965.00;28800.00;29627,45455;no;no;no;29.474.000
Mofid.Gold.ETF;23/12/2020;20201223;28995.00;28995;28756.00;28989.00;29452;no;no;no;29.474.000
Mofid.Gold.ETF;26/12/2020;20201226;28627.00;28627;28995.00;28490.00;29182,27273;no;no;no;29.474.000
Mofid.Gold.ETF;27/12/2020;20201227;28737.00;28737;28627.00;28707.00;29015,45455;no;no;no;29.474.000
Mofid.Gold.ETF;28/12/2020;20201228;28769.00;28769;28737.00;28510.00;28973,45455;no;no;no;29.474.000
Mofid.Gold.ETF;29/12/2020;20201229;28508.00;28508;28769.00;28550.00;28950,81818;no;no;no;29.474.000
Mofid.Gold.ETF;30/12/2020;20201230;28456.00;28456;28508.00;28200.00;28826,63636;no;no;no;29.474.000
Mofid.Gold.ETF;02/01/2021;20210102;28397.00;28397;28456.00;28520.00;28728,72727;no;no;no;29.474.000
Mofid.Gold.ETF;03/01/2021;20210103;28932.00;28932;28397.00;29130.00;28723;no;yes;no;-28.932.020
Mofid.Gold.ETF;04/01/2021;20210104;29970.00;29970;28932.00;30000.00;28828,36364;yes;no;no;-28.932.020
Mofid.Gold.ETF;05/01/2021;20210105;30982.00;30982;29970.00;31333.00;29011,72727;yes;no;no;-28.932.020
Mofid.Gold.ETF;06/01/2021;20210106;30862.00;30862;30982.00;31000.00;29203,18182;yes;no;no;-28.932.020
Mofid.Gold.ETF;09/01/2021;20210109;27865.00;27865;30862.00;27780.00;29100,45455;yes;no;yes;27.865.000
Mofid.Gold.ETF;10/01/2021;20210110;28204.00;28204;27865.00;28161.00;29062;no;no;no;27.865.000
Mofid.Gold.ETF;11/01/2021;20210111;27974.00;27974;28204.00;27840.00;28992,63636;no;no;no;27.865.000
Mofid.Gold.ETF;12/01/2021;20210112;27995.00;27995;27974.00;28010.00;28922,27273;no;no;no;27.865.000
Mofid.Gold.ETF;13/01/2021;20210113;27378.00;27378;27995.00;27115.00;28819,54545;no;no;no;27.865.000
Mofid.Gold.ETF;16/01/2021;20210116;24767.00;24767;27378.00;24642.00;28484,18182;no;no;no;27.865.000
Mofid.Gold.ETF;18/01/2021;20210118;24001.00;24001;24767.00;23834.00;28084,54545;no;no;no;27.865.000
Mofid.Gold.ETF;19/01/2021;20210119;25712.00;25712;24001.00;26099.00;27791,81818;no;no;no;27.865.000
Mofid.Gold.ETF;20/01/2021;20210120;26897.00;26897;25712.00;26489.00;27512,45455;no;no;no;27.865.000
Mofid.Gold.ETF;23/01/2021;20210123;25966.00;25966;26897.00;25880.00;27056,45455;no;no;no;27.865.000
Mofid.Gold.ETF;24/01/2021;20210124;26694.00;26694;25966.00;26485.00;26677,54545;no;yes;no;-26.694.020
Mofid.Gold.ETF;25/01/2021;20210125;26492.00;26492;26694.00;26385.00;26552,72727;yes;no;yes;26.492.000
Mofid.Gold.ETF;26/01/2021;20210126;25087.00;25087;26492.00;25250.00;26269,36364;no;no;no;26.492.000
Mofid.Gold.ETF;27/01/2021;20210127;25974.00;25974;25087.00;25807.00;26087,54545;no;no;no;26.492.000
Mofid.Gold.ETF;30/01/2021;20210130;27167.00;27167;25974.00;27053.00;26012,27273;no;yes;no;-27.167.020
Mofid.Gold.ETF;31/01/2021;20210131;27423.00;27423;27167.00;27697.00;26016,36364;yes;no;no;-27.167.020
Mofid.Gold.ETF;01/02/2021;20210201;27291.00;27291;27423.00;27300.00;26245,81818;yes;no;no;-27.167.020
Mofid.Gold.ETF;02/02/2021;20210202;27213.00;27213;27291.00;27221.00;26537,81818;yes;no;no;-27.167.020
Mofid.Gold.ETF;03/02/2021;20210203;26893.00;26893;27213.00;26994.00;26645,18182;yes;no;no;-27.167.020
Mofid.Gold.ETF;06/02/2021;20210206;27118.00;27118;26893.00;27061.00;26665,27273;yes;no;no;-27.167.020
Mofid.Gold.ETF;07/02/2021;20210207;27447.00;27447;27118.00;27541.00;26799,90909;yes;no;no;-27.167.020
Mofid.Gold.ETF;08/02/2021;20210208;28570.00;28570;27447.00;28722.00;26970,45455;yes;no;no;-27.167.020
Mofid.Gold.ETF;09/02/2021;20210209;29677.00;29677;28570.00;29400.00;27260;yes;no;no;-27.167.020
Mofid.Gold.ETF;13/02/2021;20210213;30632.00;30632;29677.00;30538.00;27764,09091;yes;no;no;-27.167.020
Mofid.Gold.ETF;14/02/2021;20210214;29941.00;29941;30632.00;29913.00;28124,72727;yes;no;no;-27.167.020
Mofid.Gold.ETF;15/02/2021;20210215;29364.00;29364;29941.00;29350.00;28324,45455;yes;no;no;-27.167.020
Mofid.Gold.ETF;16/02/2021;20210216;29758.00;29758;29364.00;29750.00;28536,72727;yes;no;no;-27.167.020
Mofid.Gold.ETF;17/02/2021;20210217;29570.00;29570;29758.00;29550.00;28743,90909;yes;no;no;-27.167.020
Mofid.Gold.ETF;20/02/2021;20210220;28573.00;28573;29570.00;28500.00;28867,54545;yes;no;yes;28.573.000
Mofid.Gold.ETF;21/02/2021;20210221;27968.00;27968;28573.00;28000.00;28965,27273;no;no;no;28.573.000
Mofid.Gold.ETF;22/02/2021;20210222;28140.00;28140;27968.00;28019.00;29058,18182;no;no;no;28.573.000
Mofid.Gold.ETF;23/02/2021;20210223;28222.00;28222;28140.00;28221.00;29128,63636;no;no;no;28.573.000
Mofid.Gold.ETF;24/02/2021;20210224;28476.00;28476;28222.00;28486.00;29120,09091;no;no;no;28.573.000
Mofid.Gold.ETF;27/02/2021;20210227;28047.00;28047;28476.00;28040.00;28971,90909;no;no;no;28.573.000
Mofid.Gold.ETF;28/02/2021;20210228;27899.00;27899;28047.00;27919.00;28723,45455;no;no;no;28.573.000
Mofid.Gold.ETF;01/03/2021;20210301;28106.00;28106;27899.00;28170.00;28556,63636;no;no;no;28.573.000
Mofid.Gold.ETF;02/03/2021;20210302;27599.00;27599;28106.00;27550.00;28396,18182;no;no;no;28.573.000
Mofid.Gold.ETF;03/03/2021;20210303;27687.00;27687;27599.00;27689.00;28207,90909;no;no;no;28.573.000
Mofid.Gold.ETF;06/03/2021;20210306;26254.00;26254;27687.00;26207.00;27906,45455;no;no;no;28.573.000
Mofid.Gold.ETF;07/03/2021;20210307;26177.00;26177;26254.00;26150.00;27688,63636;no;no;no;28.573.000
Mofid.Gold.ETF;08/03/2021;20210308;26256.00;26256;26177.00;26170.00;27533;no;no;no;28.573.000
Mofid.Gold.ETF;09/03/2021;20210309;26025.00;26025;26256.00;25950.00;27340,72727;no;no;no;28.573.000
Mofid.Gold.ETF;10/03/2021;20210310;26290.00;26290;26025.00;26230.00;27165,09091;no;no;no;28.573.000
Mofid.Gold.ETF;13/03/2021;20210313;26986.00;26986;26290.00;26891.00;27029,63636;no;no;no;28.573.000
Mofid.Gold.ETF;14/03/2021;20210314;27074.00;27074;26986.00;26615.00;26941,18182;no;yes;no;-27.074.020
Mofid.Gold.ETF;15/03/2021;20210315;26594.00;26594;27074.00;26590.00;26822,54545;yes;no;yes;26.594.000
Mofid.Gold.ETF;16/03/2021;20210316;27103.00;27103;26594.00;27000.00;26731,36364;no;yes;no;-27.103.020
Mofid.Gold.ETF;17/03/2021;20210317;27420.00;27420;27103.00;27480.00;26715,09091;yes;no;no;-27.103.020
Mofid.Gold.ETF;27/03/2021;20210327;27554.00;27554;27420.00;27604.00;26703;yes;no;no;-27.103.020
Mofid.Gold.ETF;28/03/2021;20210328;28139.00;28139;27554.00;28248.00;26874,36364;yes;no;no;-27.103.020
Mofid.Gold.ETF;30/03/2021;20210330;28042.00;28042;28139.00;28150.00;27043,90909;yes;no;no;-27.103.020
Mofid.Gold.ETF;31/03/2021;20210331;28015.00;28015;28042.00;28022.00;27203,81818;yes;no;no;-27.103.020
Mofid.Gold.ETF;03/04/2021;20210403;27031.00;27031;28015.00;27000.00;27295,27273;yes;no;yes;27.031.000
Mofid.Gold.ETF;04/04/2021;20210404;27041.00;27041;27031.00;26951.00;27363,54545;no;no;no;27.031.000
Mofid.Gold.ETF;05/04/2021;20210405;27036.00;27036;27041.00;27096.00;27368,09091;no;no;no;27.031.000
Mofid.Gold.ETF;06/04/2021;20210406;27114.00;27114;27036.00;27115.00;27371,72727;no;no;no;27.031.000
Mofid.Gold.ETF;07/04/2021;20210407;27056.00;27056;27114.00;27000.00;27413,72727;no;no;no;27.031.000
Mofid.Gold.ETF;10/04/2021;20210410;26336.00;26336;27056.00;26100.00;27344;no;no;no;27.031.000
Mofid.Gold.ETF;11/04/2021;20210411;26138.00;26138;26336.00;26050.00;27227,45455;no;no;no;27.031.000
Mofid.Gold.ETF;12/04/2021;20210412;26376.00;26376;26138.00;26369.00;27120,36364;no;no;no;27.031.000
Mofid.Gold.ETF;13/04/2021;20210413;26192.00;26192;26376.00;26206.00;26943,36364;no;no;no;27.031.000
Mofid.Gold.ETF;14/04/2021;20210414;26445.00;26445;26192.00;26410.00;26798,18182;no;no;no;27.031.000
Mofid.Gold.ETF;17/04/2021;20210417;26490.00;26490;26445.00;26500.00;26659,54545;no;no;no;27.031.000
Mofid.Gold.ETF;18/04/2021;20210418;26154.00;26154;26490.00;26057.00;26579,81818;no;no;no;27.031.000
Mofid.Gold.ETF;19/04/2021;20210419;25654.00;25654;26154.00;25630.00;26453,72727;no;no;no;27.031.000
Mofid.Gold.ETF;20/04/2021;20210420;25049.00;25049;25654.00;25081.00;26273,09091;no;no;no;27.031.000
Mofid.Gold.ETF;21/04/2021;20210421;25152.00;25152;25049.00;25190.00;26094,72727;no;no;no;27.031.000
Mofid.Gold.ETF;24/04/2021;20210424;24906.00;24906;25152.00;25138.00;25899,27273;no;no;no;27.031.000
Mofid.Gold.ETF;25/04/2021;20210425;25254.00;25254;24906.00;25248.00;25800,90909;no;no;no;27.031.000
Mofid.Gold.ETF;26/04/2021;20210426;24909.00;24909;25254.00;24621.00;25689,18182;no;no;no;27.031.000
Mofid.Gold.ETF;27/04/2021;20210427;24861.00;24861;24909.00;25110.00;25551,45455;no;no;no;27.031.000
Mofid.Gold.ETF;28/04/2021;20210428;24906.00;24906;24861.00;24912.00;25434,54545;no;no;no;27.031.000
Mofid.Gold.ETF;01/05/2021;20210501;24207.00;24207;24906.00;24234.00;25231,09091;no;no;no;27.031.000
Mofid.Gold.ETF;02/05/2021;20210502;23584.00;23584;24207.00;23940.00;24966,90909;no;no;no;27.031.000
Mofid.Gold.ETF;03/05/2021;20210503;23620.00;23620;23584.00;23668.00;24736,54545;no;no;no;27.031.000
Mofid.Gold.ETF;05/05/2021;20210505;23089.00;23089;23620.00;23100.00;24503,36364;no;no;no;27.031.000
Mofid.Gold.ETF;08/05/2021;20210508;23737.00;23737;23089.00;23880.00;24384,09091;no;no;no;27.031.000
Mofid.Gold.ETF;09/05/2021;20210509;23984.00;23984;23737.00;24150.00;24277,90909;no;no;no;27.031.000
Mofid.Gold.ETF;10/05/2021;20210510;25013.00;25013;23984.00;25152.00;24287,63636;no;yes;no;-25.013.020
Mofid.Gold.ETF;11/05/2021;20210511;25638.00;25638;25013.00;25200.00;24322,54545;yes;no;no;-25.013.020
Mofid.Gold.ETF;12/05/2021;20210512;25496.00;25496;25638.00;25780.00;24375,90909;yes;no;no;-25.013.020
Mofid.Gold.ETF;15/05/2021;20210515;26100.00;26100;25496.00;26188.00;24488,54545;yes;no;no;-25.013.020
Mofid.Gold.ETF;16/05/2021;20210516;26128.00;26128;26100.00;25920.00;24599,63636;yes;no;no;-25.013.020
Mofid.Gold.ETF;17/05/2021;20210517;25381.00;25381;26128.00;25395.00;24706,36364;yes;no;no;-25.013.020
Mofid.Gold.ETF;18/05/2021;20210518;25890.00;25890;25381.00;25939.00;24916;yes;no;no;-25.013.020
Mofid.Gold.ETF;19/05/2021;20210519;25184.00;25184;25890.00;25250.00;25058,18182;yes;no;no;-25.013.020
Mofid.Gold.ETF;22/05/2021;20210522;25142.00;25142;25184.00;25085.00;25244,81818;yes;no;yes;25.142.000
Mofid.Gold.ETF;23/05/2021;20210523;25447.00;25447;25142.00;25555.00;25400,27273;no;yes;no;-25.447.020
Mofid.Gold.ETF;24/05/2021;20210524;26022.00;26022;25447.00;26005.00;25585,54545;yes;no;no;-25.447.020
Mofid.Gold.ETF;25/05/2021;20210525;26072.00;26072;26022.00;26119.00;25681,81818;yes;no;no;-25.447.020
Mofid.Gold.ETF;26/05/2021;20210526;26697.00;26697;26072.00;26581.00;25778,09091;yes;no;no;-25.447.020
Mofid.Gold.ETF;29/05/2021;20210529;27887.00;27887;26697.00;27550.00;25995,45455;yes;no;no;-25.447.020
Mofid.Gold.ETF;30/05/2021;20210530;27668.00;27668;27887.00;27190.00;26138;yes;no;no;-25.447.020
Mofid.Gold.ETF;31/05/2021;20210531;26915.00;26915;27668.00;26978.00;26209,54545;yes;no;no;-25.447.020
Mofid.Gold.ETF;01/06/2021;20210601;27261.00;27261;26915.00;27202.00;26380,45455;yes;no;no;-25.447.020
Mofid.Gold.ETF;02/06/2021;20210602;27573.00;27573;27261.00;27620.00;26533,45455;yes;no;no;-25.447.020
Mofid.Gold.ETF;07/06/2021;20210607;27470.00;27470;27573.00;27383.00;26741,27273;yes;no;no;-25.447.020
Mofid.Gold.ETF;08/06/2021;20210608;27099.00;27099;27470.00;27009.00;26919,18182;yes;no;no;-25.447.020
Mofid.Gold.ETF;09/06/2021;20210609;27123.00;27123;27099.00;27150.00;27071,54545;yes;no;no;-25.447.020
Mofid.Gold.ETF;12/06/2021;20210612;26573.00;26573;27123.00;26500.00;27121,63636;yes;no;yes;26.573.000
Mofid.Gold.ETF;13/06/2021;20210613;26982.00;26982;26573.00;27000.00;27204,36364;no;no;no;26.573.000
Mofid.Gold.ETF;14/06/2021;20210614;26817.00;26817;26982.00;26777.00;27215,27273;no;no;no;26.573.000
Mofid.Gold.ETF;15/06/2021;20210615;26858.00;26858;26817.00;26855.00;27121,72727;no;no;no;26.573.000
Mofid.Gold.ETF;16/06/2021;20210616;27285.00;27285;26858.00;27240.00;27086,90909;no;yes;no;-27.285.020
Mofid.Gold.ETF;19/06/2021;20210619;26606.00;26606;27285.00;26399.00;27058,81818;yes;no;yes;26.606.000
